NAME: mona-lisa100K
COMMENT: TSP art (Bosch)
TYPE: TSP
DIMENSION: 100000
EDGE_WEIGHT_TYPE: EUC_2D
NODE_COORD_SECTION
Edge 	Weight
67630 - 20401	74.276510418839683
67631 - 251	43.104524124504611
67631 - 54497	47.042533945356302
67632 - 13142	43.046486500061768
67635 - 19961	43.081318457076032
67635 - 92206	45.541190146942800
67636 - 94727	38.948684188300893
67638 - 16180	45.803929962395148
67641 - 96384	44.384682042344293
67642 - 97604	54.083269131959839
67644 - 39115	50.990195135927848
67644 - 36542	54.671747731346581
67645 - 46365	50.990195135927848
67646 - 74062	91.547801721286569
67646 - 37782	96.254870006665117
67647 - 14475	63.285069329186959
67647 - 66531	64.629714528226101
67648 - 23937	42.201895692018386
67649 - 7157	50.921508225896059
67652 - 94086	42.426406871192851
67652 - 64418	44.643028571099430
67652 - 40368	45.000000000000000
67653 - 49531	38.910152916687439
67654 - 33859	49.578221024962160
67655 - 84583	41.231056256176605
67656 - 37536	43.829214001622251
67656 - 95785	47.423622805517505
67657 - 32118	42.449970553582249
67658 - 96740	43.324358044868940
67659 - 37870	46.529560496527366
67659 - 55802	48.466483264210536
67659 - 37632	49.040799340956913
67660 - 45896	56.356011214421483
67662 - 89053	49.477267507411927
67663 - 32148	47.074409183759280
67664 - 82379	40.360872141221131
67665 - 56459	67.067130548428863
67665 - 23649	71.449282711585006
67667 - 68711	120.108284476966867
67667 - 66411	122.004098291819689
67667 - 96397	128.160056179762968
67668 - 34611	61.294371682887818
67668 - 3560	64.124878167525589
67670 - 65746	60.373835392494322
67671 - 50115	72.277243998370607
67673 - 88140	44.181444068749043
67673 - 14618	49.979995998399200
67674 - 79916	58.180752831155425
67675 - 64534	51.244511901275828
67676 - 49952	53.225933528685056
67677 - 7342	43.139309220245982
67677 - 10221	46.324939287601878
67678 - 35439	51.546095875439490
67681 - 65532	85.211501571090742
67682 - 52466	57.314919523628401
67682 - 57303	64.629714528226101
67683 - 61188	45.276925690687083
67683 - 27210	45.967379738244815
67685 - 46831	94.921019800674287
67686 - 70544	48.000000000000000
67687 - 88866	43.737855457258075
67688 - 33119	47.539457296018851
67690 - 63899	65.520989003524664
67691 - 28780	50.219518117958878
67693 - 92885	50.000000000000000
67694 - 32255	58.051701094799970
67694 - 79382	59.665735560705191
67694 - 64761	63.820059542435402
67695 - 12635	45.793012567421244
67695 - 72904	53.009433122794286
67696 - 97781	46.615448083226659
67697 - 61660	51.156622249714650
67697 - 28272	54.918120870983923
67698 - 34725	84.811555816409830
67701 - 66236	49.648766349225637
67702 - 71564	45.221676218380052
67704 - 30308	38.078865529319541
67704 - 77274	45.310043036836767
67705 - 8709	68.505474233815797
67706 - 38111	46.615448083226659
67707 - 86284	39.204591567825318
67707 - 12802	47.707441767506251
67708 - 74063	66.708320320631669
67708 - 86186	70.000000000000000
67712 - 28349	43.965895873961217
67712 - 70589	48.764741360946435
67715 - 17642	131.472430570062863
67716 - 57482	47.507894080878811
67718 - 62168	52.354560450833698
67718 - 60336	60.638271743182127
67719 - 22031	40.000000000000000
67719 - 28033	42.011903075200009
67720 - 19092	41.617304093369623
67721 - 94270	44.687805943008659
67721 - 50862	48.703182647543682
67722 - 25070	46.097722286464437
67722 - 62820	48.548944375753424
67723 - 44972	41.725292090050131
67725 - 87871	44.011362169330774
67725 - 72010	47.095647357266467
67727 - 72161	45.177427992306069
67727 - 1822	52.469038489379620
67729 - 70632	45.221676218380052
67732 - 97454	49.335585534176039
67734 - 12563	45.310043036836767
67734 - 75827	56.727418414731337
67735 - 26486	42.941821107167777
67735 - 45036	44.102154142399893
67736 - 52224	47.010637094172634
67736 - 56877	54.744862772683977
67737 - 89173	47.707441767506251
67739 - 19631	44.721359549995794
67741 - 6999	50.159744815937810
67742 - 568	45.177427992306069
67742 - 8562	45.607017003965519
67743 - 55311	76.531039454589927
67743 - 83600	77.388629655783413
67744 - 74209	47.801673610868480
67744 - 59426	48.383881613611779
67747 - 34719	46.818799642878500
67748 - 78395	42.107006542854599
67749 - 8815	53.758720222862449
67750 - 56255	52.392747589718942
67751 - 86082	70.035705179572512
67752 - 30886	39.560080889704965
67753 - 44186	43.965895873961217
67753 - 59827	46.690470119715008
67755 - 84820	64.443773942872092
67755 - 91783	77.388629655783413
67756 - 16901	38.013155617496425
67756 - 33580	45.343136195018536
67757 - 28155	41.761226035642201
67760 - 68675	43.266615305567872
67761 - 9305	47.413078364518792
67764 - 59552	42.296571965113201
67766 - 59463	66.610809933523553
67767 - 22177	45.177427992306069
67768 - 80771	44.922154890432405
67769 - 26060	45.221676218380052
67769 - 30291	47.169905660283019
67771 - 24656	120.432553738596775
67773 - 31150	41.400483088968902
67773 - 64257	41.629316592997296
67773 - 68276	42.059481689626181
67773 - 40538	46.010868281309363
67775 - 43420	47.074409183759280
67775 - 99601	50.447993022517754
67776 - 47621	95.268042910516431
67777 - 19482	43.657759905886147
67778 - 87096	39.698866482558416
67779 - 93982	57.801384066473702
67779 - 74728	64.280634719952789
67781 - 23446	49.769468552517215
67781 - 97389	51.195702944680816
67782 - 28720	60.008332754709991
67782 - 96172	60.901559914340454
67784 - 6746	39.204591567825318
67784 - 17371	40.607881008493905
67785 - 48953	50.000000000000000
67785 - 17883	50.606323715519980
67787 - 37247	79.056941504209483
67788 - 73020	34.481879299133335
67790 - 67791	49.040799340956913
67790 - 30964	53.460265618494639
67791 - 46140	47.759815745038213
67792 - 76730	56.080299571239810
67792 - 54548	60.605280298007038
67793 - 76524	48.041648597857255
67794 - 13213	44.643028571099430
67796 - 2730	55.973207876626117
67797 - 10185	58.855755878248646
67797 - 1569	61.294371682887818
67799 - 87336	96.772930099279313
67800 - 86036	54.129474410897433
67802 - 46522	40.447496832313369
67803 - 41791	47.853944456021596
67805 - 58331	64.443773942872092
67806 - 16745	57.035076926396794
67807 - 43675	40.000000000000000
67809 - 61516	61.032778078668515
67811 - 2255	37.000000000000000
67811 - 32310	44.204072210600688
67813 - 186	47.885279575251516
67814 - 33110	41.725292090050131
67814 - 83941	42.438190347845889
67816 - 30201	62.369864518050703
67818 - 43181	40.311288741492748
67818 - 72735	41.400483088968902
67821 - 20723	53.150729063673247
67821 - 70246	56.080299571239810
67822 - 43461	43.566041821583930
67824 - 39293	44.181444068749043
67826 - 16390	49.658836071740546
67826 - 70311	50.159744815937810
67827 - 44152	62.361847310675459
67827 - 58247	77.103826104804942
67828 - 34268	89.693923985964623
67828 - 29208	105.801701309572522
67830 - 11589	59.033888572581766
67830 - 84835	59.413803110051792
67831 - 71463	43.680659335683110
67832 - 45465	41.976183723630713
67832 - 89159	43.931765272977593
67833 - 6622	47.169905660283019
67836 - 5104	45.650848842053310
67837 - 52218	46.173585522460783
67838 - 94186	43.185645763378368
67840 - 33575	47.539457296018851
67840 - 69204	51.244511901275828
67841 - 87394	51.884487084291389
67842 - 74738	48.383881613611779
67844 - 14524	51.478150704935002
67845 - 48614	43.566041821583930
67847 - 61076	42.953463189829059
67847 - 7035	46.690470119715008
67848 - 12305	89.442719099991588
67848 - 26038	91.923881554251178
67851 - 30421	117.153745138599816
67851 - 26526	118.186293621553257
67851 - 58190	136.029408585055607
67852 - 95210	72.732386183872725
67853 - 36389	45.398237851264668
67855 - 88179	46.690470119715008
67856 - 5659	51.884487084291389
67858 - 11558	72.422372233999626
67859 - 12610	59.481089431852204
67860 - 26153	41.400483088968902
67861 - 69438	46.097722286464437
67862 - 60478	43.931765272977593
67862 - 82716	49.030602688525051
67864 - 88067	48.846698967279253
67864 - 39664	49.040799340956913
67866 - 7844	206.087360117014454
67867 - 19987	44.721359549995794
67867 - 60966	48.507731342539614
67869 - 77585	74.732857566133519
67870 - 57846	40.816663263917103
67870 - 81492	48.764741360946435
67871 - 17733	35.227829907617074
67872 - 54029	44.654227123532213
67873 - 5581	62.625873247404702
67873 - 91751	63.560994328282814
67874 - 86442	48.083261120685232
67878 - 96039	46.097722286464437
67878 - 99049	48.764741360946435
67879 - 68133	55.803225713214823
67879 - 73131	56.035702904487600
67880 - 71569	63.324560795950255
67881 - 77155	51.009802979427396
67882 - 38953	47.127486671792715
67883 - 91785	45.011109739707596
67884 - 19348	56.824290580701489
67886 - 64246	42.485291572496004
67886 - 37970	45.705579528105756
67887 - 99252	44.418464629025619
67888 - 10405	57.245087125446844
67889 - 43668	80.529497701152961
67890 - 73197	48.010415536631215
67891 - 81915	75.927597090912867
67892 - 14945	53.338541412378348
67892 - 97543	57.584720195551875
67893 - 50764	49.739320461783553
67893 - 53488	59.304300012730949
67895 - 8721	42.579337712087538
67897 - 16372	49.406477308142502
67898 - 62526	94.154128958851295
67899 - 84512	39.446165846632040
67900 - 54940	40.447496832313369
67900 - 47217	48.466483264210536
67901 - 27145	80.224684480526316
67903 - 65738	41.761226035642201
67904 - 12728	44.721359549995794
67904 - 29325	46.615448083226659
67904 - 95474	47.169905660283019
67905 - 73396	42.953463189829059
67905 - 79065	46.097722286464437
67906 - 61072	38.418745424597092
67906 - 65976	38.483762809787714
67908 - 41676	42.154477816715984
67908 - 76739	44.687805943008659
67908 - 24737	45.541190146942800
67909 - 34727	50.635955604688651
67909 - 87591	50.990195135927848
67911 - 78249	72.006944109578765
67912 - 30382	61.000000000000000
67913 - 67543	50.000000000000000
67913 - 26066	57.245087125446844
67914 - 81234	50.039984012787214
67915 - 58764	43.324358044868940
67916 - 43728	46.615448083226659
67917 - 1035	50.119856344566671
67919 - 8376	31.906112267087634
67919 - 78282	44.045431091090481
67920 - 52936	44.553338819890929
67922 - 12570	42.201895692018386
67926 - 72926	58.034472514187634
67926 - 77493	60.827625302982197
67927 - 93341	45.541190146942800
67928 - 11640	74.000000000000000
67928 - 68792	80.062475604992380
67930 - 28305	48.383881613611779
67930 - 42394	52.924474489596966
67931 - 54394	61.983868869246941
67932 - 83154	40.199502484483561
67932 - 50983	45.541190146942800
67933 - 55227	64.845971347493901
67934 - 20214	44.000000000000000
67935 - 25672	40.311288741492748
67935 - 53163	40.607881008493905
67936 - 23266	113.991227732663710
67937 - 22098	52.773099207835046
67937 - 99104	55.470712993434653
67938 - 62406	43.011626335213134
67938 - 39626	49.335585534176039
67939 - 64888	50.000000000000000
67939 - 46863	61.846584384264908
67940 - 31304	46.754678910243839
67941 - 10782	84.628600366542752
67942 - 83116	46.097722286464437
67943 - 50575	43.462627624201462
67943 - 99850	43.566041821583930
67944 - 17170	49.648766349225637
67945 - 76512	46.872166581031861
67946 - 32370	46.173585522460783
67947 - 69982	47.423622805517505
67947 - 39316	51.400389103585588
67948 - 34333	94.339811320566038
67950 - 63557	58.523499553598126
67951 - 19558	40.261644278394791
67951 - 53643	43.462627624201462
67952 - 92076	82.661962231730260
67954 - 17822	37.000000000000000
67955 - 44809	75.471849056452830
67956 - 2235	46.518813398452029
67956 - 27562	47.927027865287036
67956 - 23963	49.819674828324602
67957 - 86256	42.941821107167777
67959 - 49898	44.045431091090481
67959 - 90255	47.423622805517505
67960 - 55494	91.214034007931038
67961 - 60652	47.518417482066888
67963 - 88757	67.675697262754523
67964 - 3101	34.481879299133335
67965 - 26776	41.629316592997296
67965 - 1987	42.449970553582249
67966 - 24084	41.036569057366382
67966 - 87206	44.598206241955517
67968 - 23855	45.177427992306069
67969 - 66029	43.840620433565947
67971 - 60897	39.000000000000000
67974 - 81806	84.628600366542752
67975 - 12165	127.318498263213897
67975 - 20831	128.222462930642539
67976 - 16292	84.172442046075864
67977 - 79902	48.507731342539614
67978 - 60253	61.400325732035005
67978 - 80928	63.953107821277927
67980 - 16706	62.625873247404702
67981 - 84508	101.044544632553023
67983 - 96449	67.082039324993691
67983 - 48841	71.589105316381766
67985 - 75995	56.859475903317997
67987 - 14597	51.009802979427396
67989 - 36774	46.065171225124085
67989 - 79466	49.406477308142502
67989 - 22648	54.203320931470610
67992 - 16563	47.169905660283019
67994 - 81769	41.340053217188775
67995 - 64300	58.523499553598126
67995 - 36394	59.135437767890076
67997 - 76697	44.181444068749043
67997 - 10762	47.423622805517505
67998 - 3363	46.486557196677837
67999 - 31960	38.948684188300893
68000 - 71431	54.037024344425184
68001 - 45382	44.821869662029941
68003 - 5954	44.821869662029941
68004 - 92844	40.024992192379001
68006 - 56462	62.936475910238254
68007 - 40577	50.695167422546303
68008 - 73155	45.891175622335063
68009 - 46835	47.801673610868480
68009 - 2059	49.244289008980524
68012 - 41108	69.641941385920597
68012 - 254	82.619610262939391
68013 - 24508	72.111025509279786
68013 - 59222	74.249579123386282
68014 - 39196	55.145262715848947
68017 - 26495	46.097722286464437
68018 - 65800	39.623225512317899
68019 - 69946	42.449970553582249
68021 - 6053	36.796738985948198
68021 - 43156	44.384682042344293
68022 - 10572	38.078865529319541
68022 - 26093	44.407206622349035
68026 - 95183	39.623225512317899
68026 - 17080	46.690470119715008
68028 - 12784	49.244289008980524
68028 - 23271	50.000000000000000
68028 - 10069	55.461698495448190
68032 - 76780	45.486261662176636
68032 - 77698	46.872166581031861
68033 - 71037	49.162994213127418
68033 - 12892	53.823786563191557
68035 - 46164	47.010637094172634
68037 - 89632	56.938563381947037
68039 - 6979	39.661064030103882
68039 - 94778	44.922154890432405
68040 - 69845	47.539457296018851
68041 - 52030	44.687805943008659
68041 - 56952	50.159744815937810
68044 - 44067	41.146081222881967
68046 - 65525	40.261644278394791
68046 - 18865	42.190046219457973
68047 - 61667	79.177016867270265
68047 - 30250	80.230916734136847
68048 - 36987	62.393909959225989
68048 - 19626	63.505905237229711
68049 - 42425	46.097722286464437
68049 - 19832	48.507731342539614
68052 - 48359	50.039984012787214
68052 - 89867	51.244511901275828
68054 - 65007	42.941821107167777
68054 - 36743	44.944410108488464
68055 - 99538	39.812058474788766
68056 - 3142	45.044422518220832
68056 - 31856	56.435804238089848
68057 - 785	48.010415536631215
68058 - 16066	34.438350715445129
68060 - 37224	43.011626335213134
68061 - 59193	50.931326312987373
68061 - 97527	52.000000000000000
68062 - 20293	49.396356140913876
68063 - 32224	48.020828814171877
68066 - 92405	73.878278269055513
68068 - 88100	48.507731342539614
68068 - 51540	53.150729063673247
68069 - 91768	55.036351623268053
68070 - 51672	47.127486671792715
68072 - 94549	58.309518948453005
68073 - 74279	38.626415831655932
68074 - 66877	43.046486500061768
68075 - 51366	54.147945482723534
68077 - 93618	42.296571965113201
68078 - 39125	43.266615305567872
68078 - 59447	48.836461788299119
68080 - 20221	44.283179650969057
68081 - 37858	50.960769224963628
68082 - 98683	44.777226354476223
68083 - 93177	41.048751503547584
68083 - 93119	43.139309220245982
68084 - 2939	49.929950931279714
68084 - 86708	53.310411741047358
68085 - 84946	61.032778078668515
68085 - 4440	61.294371682887818
68087 - 92594	57.567351858497017
68088 - 20198	44.147480109288231
68089 - 20187	46.097722286464437
68090 - 51275	64.202803677098090
68091 - 36866	44.147480109288231
68091 - 81833	44.407206622349035
68092 - 22753	54.230987451824994
68093 - 8639	45.343136195018536
68093 - 26673	48.764741360946435
68095 - 96187	39.115214431215892
68096 - 52792	41.036569057366382
68097 - 4032	47.169905660283019
68098 - 61589	36.138621999185304
68099 - 59818	55.027265968790417
68101 - 52158	47.169905660283019
68101 - 7229	48.259714048054615
68102 - 2739	47.127486671792715
68104 - 88963	46.647615158762404
68104 - 48644	52.810983706043575
68105 - 80198	49.517673612559789
68106 - 51471	111.731821787707373
68107 - 19500	45.803929962395148
68107 - 78430	46.818799642878500
68107 - 75912	54.203320931470610
68108 - 97691	49.396356140913876
68108 - 16668	52.469038489379620
68109 - 47315	46.872166581031861
68112 - 82195	69.375788283809792
68114 - 13860	34.132096331752024
68114 - 93255	40.804411526206330
68114 - 70094	42.047592083257277
68116 - 44368	44.045431091090481
68117 - 81780	38.013155617496425
68117 - 20938	38.639358172723315
68119 - 44203	42.190046219457973
68120 - 49253	50.606323715519980
68121 - 47598	144.280975876932576
68122 - 60436	85.906926379658119
68123 - 95750	46.270941205037098
68125 - 19905	46.818799642878500
68126 - 74337	46.324939287601878
68127 - 20717	41.629316592997296
68128 - 44928	41.000000000000000
